customer_id,age,gender,item_purchased,category,purchase_amount_(usd),location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,customer_value,loyal_customer,estimated_revenue
1226,28,Male,Gloves,Accessories,97.0,North Carolina,S,Turquoise,Fall,2.6,No,Free Shipping,Yes,16.0,Debit Card,Weekly,High Value,False,1552.0
4104,55,Other,Watch,Accessories,65.0,Phoenix,S,Red,Summer,3.7,No,Standard,No,25.0,Debit Card,Monthly,Medium Value,False,1625.0
3050,40,Female,Handbag,Accessories,60.0,Utah,L,Red,Summer,3.0,No,Next Day Air,No,41.0,Bank Transfer,Bi-Weekly,Medium Value,True,2460.0
3178,55,Female,Belt,Accessories,52.0,Missouri,L,Beige,Fall,3.2,No,Standard,No,31.0,Credit Card,Monthly,Medium Value,True,1612.0
2855,36,Female,Sandals,Footwear,28.0,Delaware,M,Beige,Fall,2.7,No,Store Pickup,No,25.0,Venmo,Monthly,Low Value,False,700.0
215,24,Male,Jacket,Outerwear,50.0,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,41.0,Cash,Every 3 Months,Low Value,True,2050.0
3548,52,Female,Scarf,Accessories,31.0,Pennsylvania,L,Magenta,Summer,3.8,No,Standard,No,23.0,Credit Card,Annually,Low Value,False,713.0
2640,18,Male,Blouse,Clothing,35.0,New Hampshire,XL,Pink,Winter,2.6,No,Free Shipping,No,33.0,Debit Card,Quarterly,Low Value,True,1155.0
909,26,Male,Sunglasses,Accessories,99.0,New Jersey,M,Turquoise,Winter,3.6,Yes,Free Shipping,Yes,9.0,Paypal,Every 3 Months,High Value,False,891.0
2882,38,Female,Backpack,Accessories,90.0,Texas,M,Cyan,Winter,4.2,No,Free Shipping,No,6.0,Bank Transfer,Annually,High Value,False,540.0
3616,35,Female,Dress,Clothing,31.0,California,M,Gold,Winter,4.4,No,Free Shipping,No,4.0,Credit Card,Monthly,Low Value,False,124.0
3631,65,Female,Hat,Accessories,73.0,Oklahoma,M,Lavender,Winter,4.8,No,Store Pickup,No,29.0,Cash,Weekly,High Value,True,2117.0
2917,62,Female,Shorts,Clothing,66.0,Oklahoma,M,Green,Winter,2.7,No,Express,No,13.0,Credit Card,Bi-Weekly,Medium Value,False,858.0
1633,35,Male,Gloves,Accessories,28.0,Oregon,S,White,Summer,4.7,No,2-Day Shipping,Yes,50.0,Debit Card,Every 3 Months,Low Value,True,1400.0
4774,53,Other,Headphones,Clothing,65.0,Houston,XL,Blue,Spring,3.0,Yes,Standard,Yes,25.0,Paypal,Quarterly,Medium Value,False,1625.0
3254,36,Female,Backpack,Accessories,60.0,Nebraska,M,Brown,Fall,3.2,No,2-Day Shipping,No,8.0,Venmo,Fortnightly,Medium Value,False,480.0
2462,28,Male,Scarf,Accessories,86.0,Pennsylvania,L,Red,Summer,4.8,No,Next Day Air,No,19.0,Credit Card,Weekly,High Value,False,1634.0
4358,25,Female,Laptop,Accessories,65.0,Phoenix,L,Blue,Autumn,3.7,Yes,Express,No,12.0,Credit Card,Quarterly,Medium Value,False,780.0
174,25,Male,Hat,Accessories,46.0,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,30.0,Cash,Annually,Low Value,True,1380.0
1216,66,Male,Blouse,Clothing,20.0,Oregon,L,Pink,Winter,2.6,No,2-Day Shipping,Yes,15.0,Credit Card,Every 3 Months,Low Value,False,300.0
59,69,Male,Hoodie,Clothing,54.0,Missouri,M,Charcoal,Summer,4.2,Yes,Free Shipping,Yes,29.0,Venmo,Monthly,Medium Value,True,1566.0
2796,33,Female,Scarf,Accessories,35.0,Nebraska,M,Magenta,Winter,3.4,No,Store Pickup,No,49.0,Paypal,Annually,Low Value,True,1715.0
550,31,Male,Backpack,Accessories,29.0,Arizona,S,Olive,Fall,3.6,Yes,Express,Yes,37.0,Venmo,Bi-Weekly,Low Value,True,1073.0
196,51,Male,Jacket,Outerwear,25.0,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,34.0,Credit Card,Monthly,Low Value,True,850.0
4626,43,Male,Shoes,Accessories,65.0,Los Angeles,M,Green,Autumn,3.7,No,Express,Yes,25.0,Paypal,Quarterly,Medium Value,False,1625.0
2905,41,Female,Sandals,Footwear,41.0,Iowa,M,Gray,Spring,4.0,No,2-Day Shipping,No,43.0,Venmo,Monthly,Low Value,True,1763.0
3135,35,Female,Boots,Footwear,66.0,Kentucky,L,Gray,Spring,4.4,No,Store Pickup,No,47.0,Bank Transfer,Weekly,Medium Value,True,3102.0
1507,35,Male,Shirt,Clothing,30.0,South Carolina,L,Beige,Fall,3.0,No,2-Day Shipping,Yes,44.0,Paypal,Quarterly,Low Value,True,1320.0
3774,25,Female,Sweater,Clothing,60.0,Wisconsin,M,Violet,Summer,3.5,No,Store Pickup,No,41.0,Cash,Quarterly,Medium Value,True,2460.0
3532,54,Female,Shoes,Footwear,52.0,North Dakota,XL,Violet,Winter,4.6,No,2-Day Shipping,No,23.0,Cash,Quarterly,Medium Value,False,1196.0
4093,64,Female,Laptop,Clothing,65.0,Los Angeles,XL,Red,Spring,2.0,Yes,Standard,No,25.0,Paypal,Quarterly,Medium Value,False,1625.0
218,35,Male,Sunglasses,Accessories,48.0,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,24.0,Bank Transfer,Annually,Low Value,False,1152.0
1852,28,Male,Skirt,Clothing,80.0,Delaware,S,Lavender,Fall,3.1,No,Free Shipping,No,4.0,Bank Transfer,Fortnightly,High Value,False,320.0
4729,53,Other,Laptop,Clothing,65.0,Houston,M,Blue,Spring,4.0,No,Standard,No,25.0,Cash,Monthly,Medium Value,False,1625.0
2894,69,Female,Belt,Accessories,20.0,Kentucky,S,Orange,Spring,3.1,No,Free Shipping,No,44.0,Debit Card,Every 3 Months,Low Value,True,880.0
1481,39,Male,Jewelry,Accessories,74.0,New Hampshire,M,Gold,Fall,3.6,No,Express,Yes,26.0,Cash,Quarterly,High Value,True,1924.0
1696,54,Male,Hat,Accessories,95.0,Nebraska,S,Yellow,Fall,4.7,No,2-Day Shipping,No,1.0,Paypal,Fortnightly,High Value,False,95.0
1174,44,Male,Jewelry,Accessories,76.0,South Dakota,M,Indigo,Winter,2.5,No,Express,Yes,42.0,Cash,Bi-Weekly,High Value,True,3192.0
688,19,Male,Gloves,Accessories,38.0,West Virginia,XL,Turquoise,Winter,3.3,Yes,Free Shipping,Yes,46.0,Bank Transfer,Quarterly,Low Value,True,1748.0
1953,57,Male,Shoes,Footwear,82.0,Maryland,L,Yellow,Summer,4.6,No,2-Day Shipping,No,50.0,Cash,Bi-Weekly,High Value,True,4100.0
4405,36,Other,Headphones,Electronics,65.0,Houston,M,White,Spring,3.7,No,Express,Yes,12.0,Cash,Quarterly,Medium Value,False,780.0
799,29,Male,Socks,Clothing,39.0,Alaska,M,Violet,Spring,3.8,Yes,2-Day Shipping,Yes,48.0,Paypal,Every 3 Months,Low Value,True,1872.0
2581,43,Male,Jeans,Clothing,29.0,Massachusetts,S,Turquoise,Summer,3.6,No,Store Pickup,No,13.0,Bank Transfer,Quarterly,Low Value,False,377.0
4513,69,Female,Phone,Clothing,65.0,Phoenix,S,White,Spring,4.0,No,Standard,Yes,42.0,Credit Card,Monthly,Medium Value,True,2730.0
4313,18,Female,Shirt,Electronics,65.0,Phoenix,M,Green,Summer,3.7,No,Express,No,25.0,Paypal,Weekly,Medium Value,False,1625.0
3403,22,Female,Hoodie,Clothing,61.0,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,No,11.0,Paypal,Every 3 Months,Medium Value,False,671.0
2919,19,Female,Sunglasses,Accessories,73.0,New York,S,Black,Fall,4.9,No,Free Shipping,No,36.0,Cash,Weekly,High Value,True,2628.0
393,26,Male,T-shirt,Clothing,82.0,Idaho,XL,Black,Spring,3.3,Yes,Next Day Air,Yes,38.0,Credit Card,Annually,High Value,True,3116.0
2201,60,Male,Gloves,Accessories,51.0,Wyoming,L,Charcoal,Summer,4.7,No,Next Day Air,No,27.0,Debit Card,Every 3 Months,Medium Value,True,1377.0
396,37,Male,Sneakers,Footwear,65.0,Rhode Island,L,Brown,Winter,4.9,Yes,Store Pickup,Yes,2.0,Paypal,Annually,Medium Value,False,130.0
1398,55,Male,Sunglasses,Accessories,67.0,Massachusetts,S,Magenta,Summer,4.7,No,Store Pickup,Yes,33.0,Paypal,Annually,Medium Value,True,2211.0
3001,57,Female,Sandals,Footwear,70.0,Ohio,M,Lavender,Winter,3.7,No,Express,No,7.0,Paypal,Weekly,Medium Value,False,490.0
720,63,Male,Shorts,Clothing,22.0,Mississippi,L,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,42.0,Venmo,Bi-Weekly,Low Value,True,924.0
1241,41,Male,Scarf,Accessories,79.0,New Jersey,L,White,Winter,2.9,No,Store Pickup,Yes,48.0,Debit Card,Annually,High Value,True,3792.0
1894,28,Male,Dress,Clothing,20.0,Delaware,L,Red,Summer,3.7,No,Express,No,10.0,Paypal,Fortnightly,Low Value,False,200.0
4095,65,Male,Laptop,Accessories,65.0,New York,M,Black,Winter,3.7,No,Express,Yes,25.0,Paypal,Weekly,Medium Value,False,1625.0
1919,35,Male,Skirt,Clothing,33.0,Idaho,S,Purple,Summer,4.6,No,Standard,No,33.0,Debit Card,Monthly,Low Value,True,1089.0
315,30,Male,Pants,Clothing,24.0,New Jersey,M,Purple,Summer,3.3,Yes,Store Pickup,Yes,17.0,Debit Card,Every 3 Months,Low Value,False,408.0
358,18,Male,Belt,Accessories,56.0,Arkansas,M,Olive,Spring,4.0,Yes,Standard,Yes,16.0,Credit Card,Bi-Weekly,Medium Value,False,896.0
1661,59,Male,T-shirt,Clothing,45.0,Louisiana,L,Yellow,Winter,4.1,No,Standard,Yes,37.0,Venmo,Monthly,Low Value,True,1665.0
3586,39,Female,Gloves,Accessories,41.0,New York,XL,Gray,Winter,4.1,No,Standard,No,4.0,Venmo,Bi-Weekly,Low Value,False,164.0
1442,34,Male,Pants,Clothing,25.0,Nebraska,S,Turquoise,Summer,3.4,No,Free Shipping,Yes,3.0,Venmo,Every 3 Months,Low Value,False,75.0
4227,29,Female,Headphones,Accessories,65.0,New York,S,Black,Summer,2.0,No,Express,No,25.0,Credit Card,Monthly,Medium Value,False,1625.0
1191,62,Male,Shirt,Clothing,45.0,South Carolina,M,Orange,Winter,4.3,No,Next Day Air,Yes,31.0,Credit Card,Weekly,Low Value,True,1395.0
4199,44,Other,Bag,Accessories,65.0,Houston,M,Black,Autumn,3.7,Yes,Standard,Yes,25.0,Cash,Monthly,Medium Value,False,1625.0
4081,62,Female,Laptop,Electronics,65.0,New York,M,White,Spring,5.0,No,Express,No,25.0,Debit Card,Quarterly,Medium Value,False,1625.0
1483,28,Male,Gloves,Accessories,67.0,Wisconsin,S,Magenta,Spring,4.1,No,2-Day Shipping,Yes,43.0,Bank Transfer,Weekly,Medium Value,True,2881.0
977,34,Male,T-shirt,Clothing,90.0,Florida,M,Gray,Fall,3.6,Yes,Express,Yes,50.0,Credit Card,Every 3 Months,High Value,True,4500.0
3134,58,Female,T-shirt,Clothing,68.0,Arkansas,M,Orange,Spring,4.1,No,Next Day Air,No,29.0,Cash,Bi-Weekly,Medium Value,True,1972.0
1824,62,Male,Socks,Clothing,50.0,Louisiana,L,Pink,Fall,4.7,No,Free Shipping,No,40.0,Bank Transfer,Bi-Weekly,Low Value,True,2000.0
1695,20,Male,Shirt,Clothing,67.0,Mississippi,M,Turquoise,Summer,2.7,No,Express,No,20.0,Debit Card,Fortnightly,Medium Value,False,1340.0
2863,68,Female,Coat,Outerwear,75.0,Hawaii,S,Violet,Summer,4.7,No,Store Pickup,No,5.0,Bank Transfer,Every 3 Months,High Value,False,375.0
2162,23,Male,Dress,Clothing,69.0,Washington,S,Peach,Summer,3.8,No,Express,No,5.0,Debit Card,Fortnightly,Medium Value,False,345.0
39,29,Male,Dress,Clothing,37.0,Florida,M,Red,Winter,3.7,Yes,2-Day Shipping,Yes,44.0,Venmo,Every 3 Months,Low Value,True,1628.0
1225,62,Male,Shorts,Clothing,50.0,Illinois,M,Yellow,Summer,3.7,No,Store Pickup,Yes,18.0,Venmo,Weekly,Low Value,False,900.0
3573,23,Female,Shorts,Clothing,28.0,Rhode Island,M,Black,Spring,5.0,No,Standard,No,25.0,Credit Card,Monthly,Low Value,False,700.0
513,19,Male,Gloves,Accessories,49.0,New York,L,Peach,Winter,3.7,Yes,Next Day Air,Yes,2.0,Bank Transfer,Monthly,Low Value,False,98.0
3482,52,Female,Socks,Clothing,67.0,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,41.0,Debit Card,Bi-Weekly,Medium Value,True,2747.0
3514,30,Female,Blouse,Clothing,74.0,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,29.0,Credit Card,Fortnightly,High Value,True,2146.0
4016,19,Male,Watch,Clothing,65.0,Houston,M,Black,Summer,3.7,No,Express,Yes,33.0,Cash,Weekly,Medium Value,True,2145.0
492,49,Male,Coat,Outerwear,69.0,Vermont,M,Silver,Summer,3.7,Yes,2-Day Shipping,Yes,24.0,Credit Card,Bi-Weekly,Medium Value,False,1656.0
1762,21,Male,Hoodie,Clothing,95.0,Hawaii,S,Green,Fall,4.9,No,2-Day Shipping,No,24.0,Cash,Weekly,High Value,False,2280.0
2212,50,Male,Sweater,Clothing,89.0,Maine,L,Purple,Winter,3.2,No,Free Shipping,No,45.0,Debit Card,Every 3 Months,High Value,True,4005.0
2205,20,Male,Jeans,Clothing,41.0,Oregon,S,Lavender,Winter,3.4,No,2-Day Shipping,No,6.0,Debit Card,Monthly,Low Value,False,246.0
1444,58,Male,Sandals,Footwear,47.0,Idaho,L,Teal,Fall,4.2,No,Next Day Air,Yes,2.0,Cash,Monthly,Low Value,False,94.0
4062,20,Other,Headphones,Electronics,65.0,Phoenix,M,Red,Winter,3.7,Yes,Express,Yes,25.0,Paypal,Quarterly,Medium Value,False,1625.0
2897,30,Female,Blouse,Clothing,91.0,Delaware,M,Silver,Summer,3.3,No,Free Shipping,No,2.0,Venmo,Every 3 Months,High Value,False,182.0
849,48,Male,Sandals,Footwear,73.0,Delaware,M,Lavender,Fall,3.6,Yes,Store Pickup,Yes,33.0,Credit Card,Bi-Weekly,High Value,True,2409.0
294,69,Male,Handbag,Accessories,39.0,Connecticut,M,White,Spring,2.7,Yes,Express,Yes,33.0,Paypal,Annually,Low Value,True,1287.0
2350,65,Male,Blouse,Clothing,34.0,New York,M,Orange,Fall,3.9,No,Standard,No,40.0,Credit Card,Every 3 Months,Low Value,True,1360.0
3274,58,Female,Belt,Accessories,45.0,Nevada,S,Orange,Summer,2.6,No,Free Shipping,No,34.0,Paypal,Every 3 Months,Low Value,True,1530.0
332,31,Male,Shirt,Clothing,98.0,Florida,L,Beige,Fall,3.3,Yes,Store Pickup,Yes,46.0,Paypal,Quarterly,High Value,True,4508.0
1541,28,Male,Shorts,Clothing,95.0,Colorado,M,Red,Winter,2.9,No,Next Day Air,Yes,14.0,Bank Transfer,Monthly,High Value,False,1330.0
4992,70,Male,Shoes,Clothing,65.0,New York,M,Green,Summer,3.7,No,Standard,No,25.0,Credit Card,Quarterly,Medium Value,False,1625.0
4506,19,Male,Laptop,Clothing,48.78,Los Angeles,S,White,Autumn,3.7,Yes,Standard,Yes,25.0,Credit Card,Quarterly,Low Value,False,1219.5
3746,60,Female,Socks,Clothing,41.0,Washington,L,Gold,Spring,4.3,No,Express,No,2.0,Debit Card,Monthly,Low Value,False,82.0
2578,52,Male,Socks,Clothing,39.0,Minnesota,L,Black,Fall,4.5,No,Next Day Air,No,37.0,Bank Transfer,Monthly,Low Value,True,1443.0
750,56,Male,Scarf,Accessories,71.0,Oklahoma,M,Olive,Winter,3.7,Yes,Standard,Yes,11.0,Debit Card,Quarterly,High Value,False,781.0
3093,52,Female,Sunglasses,Accessories,54.0,Utah,L,Silver,Fall,3.5,No,Next Day Air,No,14.0,Bank Transfer,Bi-Weekly,Medium Value,False,756.0
2382,62,Male,Sandals,Footwear,23.0,Wisconsin,M,Teal,Summer,4.5,No,Free Shipping,No,23.0,Paypal,Annually,Low Value,False,529.0
2909,43,Female,Blouse,Clothing,87.0,Texas,M,Beige,Winter,3.1,No,Store Pickup,No,15.0,Debit Card,Every 3 Months,High Value,False,1305.0
1462,54,Male,Sunglasses,Accessories,95.0,Oregon,S,Red,Summer,5.0,No,2-Day Shipping,Yes,42.0,Venmo,Quarterly,High Value,True,3990.0
4330,64,Other,Phone,Accessories,65.0,New York,M,White,Summer,3.7,No,Express,No,14.0,Paypal,Monthly,Medium Value,False,910.0
878,64,Male,Handbag,Accessories,65.0,Nebraska,M,Orange,Winter,4.9,Yes,Next Day Air,Yes,45.0,Venmo,Every 3 Months,Medium Value,True,2925.0
3173,57,Female,Socks,Clothing,52.0,Missouri,M,Olive,Fall,3.7,No,Standard,No,30.0,Debit Card,Bi-Weekly,Medium Value,True,1560.0
1979,45,Male,Sunglasses,Accessories,78.0,Massachusetts,L,Magenta,Spring,3.8,No,Store Pickup,No,1.0,Cash,Quarterly,High Value,False,78.0
2435,36,Male,Gloves,Accessories,45.0,Utah,M,Brown,Spring,5.0,No,Store Pickup,No,40.0,Credit Card,Monthly,Low Value,True,1800.0
370,38,Male,Belt,Accessories,40.0,Wisconsin,M,Silver,Summer,3.3,Yes,Store Pickup,Yes,45.0,Paypal,Quarterly,Low Value,True,1800.0
3398,19,Female,Blouse,Clothing,38.0,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,13.0,Bank Transfer,Bi-Weekly,Low Value,False,494.0
4324,28,Male,Shirt,Clothing,65.0,Chicago,S,Red,Spring,3.7,No,Express,Yes,32.0,Cash,Weekly,Medium Value,True,2080.0
4352,25,Female,Phone,Electronics,65.0,Houston,M,Red,Summer,3.7,No,Standard,Yes,50.0,Cash,Weekly,Medium Value,True,3250.0
1573,37,Male,Skirt,Clothing,92.0,Washington,L,White,Summer,3.4,No,2-Day Shipping,Yes,16.0,Debit Card,Monthly,High Value,False,1472.0
2576,53,Male,Shorts,Clothing,96.0,Minnesota,M,Silver,Fall,4.0,No,Express,No,9.0,Paypal,Annually,High Value,False,864.0
1380,21,Male,T-shirt,Clothing,64.0,Minnesota,L,Purple,Fall,2.8,No,2-Day Shipping,Yes,38.0,Venmo,Bi-Weekly,Medium Value,True,2432.0
93,61,Male,Jacket,Outerwear,87.0,Texas,M,Olive,Winter,4.4,Yes,2-Day Shipping,Yes,13.0,Venmo,Every 3 Months,High Value,False,1131.0
1397,37,Male,Pants,Clothing,30.0,Wisconsin,XL,Lavender,Winter,3.0,No,Next Day Air,Yes,49.0,Debit Card,Monthly,Low Value,True,1470.0
2232,34,Male,Jacket,Outerwear,49.0,Utah,M,Beige,Fall,4.1,No,Store Pickup,No,1.0,Credit Card,Weekly,Low Value,False,49.0
3025,67,Female,Blouse,Clothing,82.0,Idaho,S,White,Spring,4.0,No,Free Shipping,No,47.0,Credit Card,Every 3 Months,High Value,True,3854.0
3513,36,Female,Shirt,Clothing,46.0,Kentucky,M,White,Fall,3.4,No,Free Shipping,No,31.0,Debit Card,Quarterly,Low Value,True,1426.0
2039,53,Male,Blouse,Clothing,70.0,Arkansas,L,Orange,Spring,4.4,No,Next Day Air,No,35.0,Credit Card,Fortnightly,Medium Value,True,2450.0
4577,20,Female,Shoes,Electronics,65.0,Chicago,M,Black,Spring,3.0,Yes,Standard,Yes,28.0,Cash,Quarterly,Medium Value,True,1820.0
2363,27,Male,Jeans,Clothing,41.0,Virginia,M,Brown,Fall,2.7,No,Standard,No,24.0,Credit Card,Monthly,Low Value,False,984.0
1089,49,Male,Pants,Clothing,21.0,Louisiana,M,Turquoise,Winter,2.7,No,Free Shipping,Yes,2.0,Paypal,Weekly,Low Value,False,42.0
3653,27,Female,Handbag,Accessories,29.0,Kentucky,S,Magenta,Fall,3.8,No,Store Pickup,No,23.0,Debit Card,Monthly,Low Value,False,667.0
2631,29,Male,Skirt,Clothing,82.0,Maine,S,Pink,Spring,4.2,No,Free Shipping,No,20.0,Cash,Quarterly,High Value,False,1640.0
248,29,Male,Sweater,Clothing,66.0,Montana,XL,Brown,Spring,4.4,Yes,Standard,Yes,14.0,Debit Card,Weekly,Medium Value,False,924.0
3730,28,Female,Boots,Footwear,82.0,Rhode Island,M,Teal,Spring,4.7,No,2-Day Shipping,No,50.0,Cash,Quarterly,High Value,True,4100.0
1775,46,Male,Sweater,Clothing,78.0,New York,M,Lavender,Spring,3.7,No,Express,No,6.0,Paypal,Weekly,High Value,False,468.0
1974,24,Male,Skirt,Clothing,20.0,Maryland,XL,Red,Fall,4.5,No,Standard,No,9.0,Venmo,Every 3 Months,Low Value,False,180.0
2650,23,Male,Gloves,Accessories,21.0,Minnesota,M,Magenta,Fall,3.9,No,Store Pickup,No,14.0,Bank Transfer,Fortnightly,Low Value,False,294.0
1688,67,Male,Skirt,Clothing,70.0,Georgia,S,Magenta,Winter,3.7,No,Free Shipping,No,4.0,Paypal,Annually,Medium Value,False,280.0
3556,25,Female,Blouse,Clothing,23.0,Delaware,L,Silver,Spring,4.6,No,Next Day Air,No,45.0,Cash,Quarterly,Low Value,True,1035.0
1018,21,Male,Jacket,Outerwear,53.0,Oklahoma,L,Orange,Fall,2.5,Yes,Express,Yes,14.0,Credit Card,Annually,Medium Value,False,742.0
3182,31,Female,Jacket,Outerwear,51.0,Montana,M,Charcoal,Summer,4.4,No,Free Shipping,No,27.0,Paypal,Every 3 Months,Medium Value,True,1377.0
4086,28,Male,Shoes,Electronics,65.0,Houston,M,Red,Winter,4.0,Yes,Express,Yes,25.0,Paypal,Quarterly,Medium Value,False,1625.0
2709,57,Female,Dress,Clothing,94.0,Alabama,M,Teal,Summer,3.3,No,Store Pickup,No,44.0,Debit Card,Weekly,High Value,True,4136.0
3295,62,Female,Sweater,Clothing,60.0,South Carolina,S,Magenta,Spring,4.5,No,Store Pickup,No,15.0,Bank Transfer,Bi-Weekly,Medium Value,False,900.0
577,48,Male,Hat,Accessories,68.0,Washington,M,Black,Winter,5.0,Yes,2-Day Shipping,Yes,5.0,Credit Card,Every 3 Months,Medium Value,False,340.0
2740,33,Female,Shirt,Clothing,80.0,Alaska,XL,Blue,Winter,2.5,No,Store Pickup,No,39.0,Credit Card,Every 3 Months,High Value,True,3120.0
2295,54,Male,Sunglasses,Accessories,95.0,Maryland,M,Red,Winter,5.0,No,Express,No,40.0,Debit Card,Annually,High Value,True,3800.0
3650,68,Female,Skirt,Clothing,57.0,Minnesota,M,Brown,Fall,4.4,No,Standard,No,33.0,Credit Card,Fortnightly,Medium Value,True,1881.0
677,28,Male,Pants,Clothing,60.0,Connecticut,M,Peach,Winter,2.9,Yes,2-Day Shipping,Yes,38.0,Venmo,Bi-Weekly,Medium Value,True,2280.0
167,46,Male,Sneakers,Footwear,31.0,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,Yes,30.0,Cash,Monthly,Low Value,True,930.0
1370,32,Male,Shoes,Footwear,75.0,Iowa,M,Green,Winter,3.2,No,Standard,Yes,48.0,Venmo,Fortnightly,High Value,True,3600.0
3557,70,Female,Sweater,Clothing,88.0,Arizona,M,Brown,Fall,4.2,No,Express,No,43.0,Cash,Bi-Weekly,High Value,True,3784.0
892,20,Male,Skirt,Clothing,26.0,Pennsylvania,S,Lavender,Summer,3.9,Yes,Store Pickup,Yes,24.0,Paypal,Every 3 Months,Low Value,False,624.0
2830,56,Female,Jewelry,Accessories,67.0,Arizona,XL,Teal,Fall,3.4,No,Next Day Air,No,47.0,Cash,Weekly,Medium Value,True,3149.0
127,43,Male,Shorts,Clothing,36.0,Mississippi,L,Pink,Spring,3.9,Yes,Store Pickup,Yes,48.0,Cash,Every 3 Months,Low Value,True,1728.0
401,39,Male,Boots,Footwear,66.0,Utah,M,Green,Winter,4.8,Yes,Free Shipping,Yes,14.0,Paypal,Fortnightly,Medium Value,False,924.0
307,26,Male,Jacket,Outerwear,49.0,North Dakota,S,White,Summer,3.6,Yes,Express,Yes,4.0,Cash,Annually,Low Value,False,196.0
2400,55,Male,Dress,Clothing,44.0,New Hampshire,L,Beige,Spring,3.2,No,Store Pickup,No,31.0,Cash,Monthly,Low Value,True,1364.0
1443,53,Male,Hoodie,Clothing,92.0,Idaho,S,Violet,Spring,2.8,No,2-Day Shipping,Yes,42.0,Credit Card,Annually,High Value,True,3864.0
4975,61,Male,Bag,Accessories,65.0,Houston,L,Red,Spring,5.0,No,Standard,Yes,3.0,Paypal,Weekly,Medium Value,False,195.0
1270,43,Male,Jewelry,Accessories,53.0,Vermont,M,Lavender,Spring,3.0,No,Standard,Yes,47.0,Paypal,Quarterly,Medium Value,True,2491.0
2513,50,Male,Socks,Clothing,63.0,North Dakota,M,Green,Summer,4.9,No,Free Shipping,No,20.0,Credit Card,Monthly,Medium Value,False,1260.0
1143,69,Male,T-shirt,Clothing,76.0,Ohio,L,Green,Spring,3.5,No,Store Pickup,Yes,27.0,Venmo,Bi-Weekly,High Value,True,2052.0
3172,68,Female,Jewelry,Accessories,26.0,Tennessee,M,Maroon,Spring,3.1,No,Express,No,26.0,Bank Transfer,Bi-Weekly,Low Value,True,676.0
937,31,Male,Shoes,Footwear,84.0,Maine,M,Pink,Summer,2.7,Yes,Free Shipping,Yes,28.0,Cash,Weekly,High Value,True,2352.0
1250,62,Male,Boots,Footwear,50.0,Oregon,M,Peach,Winter,4.5,No,Express,Yes,48.0,Venmo,Fortnightly,Low Value,True,2400.0
3620,44,Female,Scarf,Accessories,75.0,North Carolina,S,Magenta,Winter,4.9,No,2-Day Shipping,No,50.0,Venmo,Weekly,High Value,True,3750.0
4970,66,Male,Headphones,Accessories,65.0,Chicago,S,Green,Summer,3.7,Yes,Standard,No,42.0,Credit Card,Weekly,Medium Value,True,2730.0
4795,24,Female,Headphones,Accessories,65.0,Houston,M,Black,Summer,5.0,Yes,Standard,Yes,31.0,Debit Card,Weekly,Medium Value,True,2015.0
3842,68,Female,Jeans,Clothing,57.0,Mississippi,L,Pink,Fall,4.2,No,2-Day Shipping,No,8.0,Bank Transfer,Monthly,Medium Value,False,456.0
1650,58,Male,T-shirt,Clothing,63.0,Wisconsin,M,White,Summer,4.9,No,Free Shipping,Yes,3.0,Credit Card,Quarterly,Medium Value,False,189.0
2176,68,Male,Dress,Clothing,50.0,Nebraska,M,Silver,Spring,3.3,No,Free Shipping,No,48.0,Credit Card,Fortnightly,Low Value,True,2400.0
45,39,Male,Hat,Accessories,53.0,Kentucky,S,Silver,Summer,4.6,Yes,Free Shipping,Yes,45.0,Paypal,Weekly,Medium Value,True,2385.0
163,54,Male,Sunglasses,Accessories,74.0,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,31.0,Paypal,Bi-Weekly,High Value,True,2294.0
2532,43,Male,Sandals,Footwear,28.0,Texas,M,Violet,Summer,4.6,No,Free Shipping,No,7.0,Cash,Every 3 Months,Low Value,False,196.0
2579,54,Male,Sunglasses,Accessories,48.0,Vermont,M,Purple,Fall,3.9,No,Free Shipping,No,3.0,Cash,Quarterly,Low Value,False,144.0
1312,32,Male,Shoes,Footwear,87.0,Tennessee,M,Maroon,Fall,4.2,No,Express,Yes,12.0,Venmo,Annually,High Value,False,1044.0
3566,49,Female,Handbag,Accessories,52.0,Pennsylvania,S,Gray,Spring,4.2,No,Store Pickup,No,35.0,Paypal,Monthly,Medium Value,True,1820.0
5065,48,Other,Watch,Electronics,65.0,Chicago,M,Red,Spring,4.0,No,Express,Yes,25.0,Debit Card,Monthly,Medium Value,False,1625.0
2436,21,Male,Sneakers,Footwear,27.0,Hawaii,S,Black,Fall,4.5,No,Free Shipping,No,29.0,Cash,Bi-Weekly,Low Value,True,783.0
